Method,Dataset,Slice,Modality,GT,Clustering,Runtime,Status,Moran_I,ARI,NMI,cASW,cLISI,SC_Score,BioC_Score,Error,Silhouette,DBI,CHI,BVC_Score
SWITCH,Human_Tonsils,S3,RNA_ADT,True,mclust,544.2,OK,0.9904482532204169,0.07710027657120186,0.16174298290548172,0.4957400388084352,0.8287197282115264,0.9904482532204169,0.3908257566241613,,,,,
SWITCH,Mouse_Embryos_S1,E11,RNA_ATAC,True,leiden,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S1,E11,RNA_ATAC,True,louvain,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S1,E11,RNA_ATAC,True,kmeans,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S1,E11,RNA_ATAC,True,mclust,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S1,E13,RNA_ATAC,True,leiden,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S1,E13,RNA_ATAC,True,louvain,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S1,E13,RNA_ATAC,True,kmeans,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S1,E13,RNA_ATAC,True,mclust,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S1,E15,RNA_ATAC,True,leiden,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S1,E15,RNA_ATAC,True,louvain,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S1,E15,RNA_ATAC,True,kmeans,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S1,E15,RNA_ATAC,True,mclust,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S1,E18,RNA_ATAC,True,leiden,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S1,E18,RNA_ATAC,True,louvain,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S1,E18,RNA_ATAC,True,kmeans,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S1,E18,RNA_ATAC,True,mclust,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S2,E11,RNA_ATAC,True,leiden,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S2,E11,RNA_ATAC,True,louvain,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S2,E11,RNA_ATAC,True,kmeans,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S2,E11,RNA_ATAC,True,mclust,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S2,E13,RNA_ATAC,True,leiden,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S2,E13,RNA_ATAC,True,louvain,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S2,E13,RNA_ATAC,True,kmeans,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S2,E13,RNA_ATAC,True,mclust,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S2,E15,RNA_ATAC,True,leiden,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S2,E15,RNA_ATAC,True,louvain,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S2,E15,RNA_ATAC,True,kmeans,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S2,E15,RNA_ATAC,True,mclust,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S2,E18,RNA_ATAC,True,leiden,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S2,E18,RNA_ATAC,True,louvain,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S2,E18,RNA_ATAC,True,kmeans,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Embryos_S2,E18,RNA_ATAC,True,mclust,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,leiden,574.0,OK,0.989242942375522,,,,,0.989242942375522,,,0.3216208219528198,0.8562274284408167,11488.532931541573,0.3216208219528198
SWITCH,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,louvain,574.0,OK,0.989242942375522,,,,,0.989242942375522,,,0.3033429682254791,0.836923490294472,11238.818202524222,0.3033429682254791
SWITCH,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,kmeans,574.0,OK,0.989242942375522,,,,,0.989242942375522,,,0.4959644079208374,0.5978812426942348,9084.071481487861,0.4959644079208374
SWITCH,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,mclust,574.0,OK,0.989242942375522,,,,,0.989242942375522,,,0.0378367155790329,1.9728490031374228,1268.971626784841,0.0378367155790329
SWITCH,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,leiden,640.5,OK,0.8870987149424001,,,,,0.8870987149424001,,,0.22465787827968597,0.9886121581334095,735.5465140839061,0.22465787827968597
SWITCH,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,louvain,640.5,OK,0.8870987149424001,,,,,0.8870987149424001,,,0.20501704514026642,0.9631489643678042,789.6075487682899,0.20501704514026642
SWITCH,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,kmeans,640.5,OK,0.8870987149424001,,,,,0.8870987149424001,,,0.5353789329528809,0.4722333624985805,7356.287071691693,0.5353789329528809
SWITCH,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,mclust,640.5,OK,0.8870987149424001,,,,,0.8870987149424001,,,0.08255495876073837,3.7350239406007573,600.4365100723094,0.08255495876073837
SWITCH,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,leiden,650.3,OK,0.974679273374151,,,,,0.974679273374151,,,0.17795631289482117,1.1074055473637785,3448.1455245535176,0.17795631289482117
SWITCH,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,louvain,650.3,OK,0.974679273374151,,,,,0.974679273374151,,,0.17611582577228546,1.1480008979365086,3419.8280832774594,0.17611582577228546
SWITCH,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,kmeans,650.3,OK,0.974679273374151,,,,,0.974679273374151,,,0.3225066661834717,0.8627193851353151,6291.78785635576,0.3225066661834717
SWITCH,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,mclust,650.3,OK,0.974679273374151,,,,,0.974679273374151,,,0.09643711149692535,2.4582507902106787,1763.5603113607558,0.09643711149692535
SWITCH,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,leiden,673.0,OK,1.0021581943106757,,,,,1.0021581943106757,,,0.256597638130188,1.0120886583318458,14741.008206827046,0.256597638130188
SWITCH,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,louvain,673.0,OK,1.0021581943106757,,,,,1.0021581943106757,,,0.2592792809009552,0.985309025032199,14188.16565576426,0.2592792809009552
SWITCH,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,kmeans,673.0,OK,1.0021581943106757,,,,,1.0021581943106757,,,0.3951520621776581,0.7744605215611358,23612.629186663344,0.3951520621776581
SWITCH,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,mclust,673.0,OK,1.0021581943106757,,,,,1.0021581943106757,,,0.0649866983294487,3.88355639110025,3172.386540201672,0.0649866983294487
SWITCH,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,leiden,638.9,OK,1.0006144557144583,,,,,1.0006144557144583,,,0.28821948170661926,0.9006194702135795,17069.539496662077,0.28821948170661926
SWITCH,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,louvain,638.9,OK,1.0006144557144583,,,,,1.0006144557144583,,,0.2766351103782654,0.9226789267640302,18510.190956809,0.2766351103782654
SWITCH,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,kmeans,638.9,OK,1.0006144557144583,,,,,1.0006144557144583,,,0.4354590177536011,0.693942942635941,24675.799486555137,0.4354590177536011
SWITCH,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,mclust,638.9,OK,1.0006144557144583,,,,,1.0006144557144583,,,0.04977571591734886,3.0276618528210766,5886.197351113799,0.04977571591734886
SWITCH,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,leiden,675.0,OK,0.9959172782685193,,,,,0.9959172782685193,,,0.24443627893924713,1.0531639489249642,12258.809319867554,0.24443627893924713
SWITCH,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,louvain,675.0,OK,0.9959172782685193,,,,,0.9959172782685193,,,0.2492314875125885,1.0710604717576686,12147.924246170081,0.2492314875125885
SWITCH,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,kmeans,675.0,OK,0.9959172782685193,,,,,0.9959172782685193,,,0.4168291687965393,0.7647768453495417,18928.731301199685,0.4168291687965393
SWITCH,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,mclust,675.0,OK,0.9959172782685193,,,,,0.9959172782685193,,,0.07446977496147156,2.3152113190243755,4194.648172273366,0.07446977496147156
SWITCH,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,leiden,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,louvain,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,kmeans,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,mclust,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Brain,Mouse_Brain_H3K27ac,RNA_ATAC,False,leiden,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Brain,Mouse_Brain_H3K27ac,RNA_ATAC,False,louvain,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Brain,Mouse_Brain_H3K27ac,RNA_ATAC,False,kmeans,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Brain,Mouse_Brain_H3K27ac,RNA_ATAC,False,mclust,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Brain,Mouse_Brain_H3K27me3,RNA_ATAC,False,leiden,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Brain,Mouse_Brain_H3K27me3,RNA_ATAC,False,louvain,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Brain,Mouse_Brain_H3K27me3,RNA_ATAC,False,kmeans,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Brain,Mouse_Brain_H3K27me3,RNA_ATAC,False,mclust,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Brain,Mouse_Brain_H3K4me3,RNA_ATAC,False,leiden,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Brain,Mouse_Brain_H3K4me3,RNA_ATAC,False,louvain,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Brain,Mouse_Brain_H3K4me3,RNA_ATAC,False,kmeans,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
SWITCH,Mouse_Brain,Mouse_Brain_H3K4me3,RNA_ATAC,False,mclust,,INTEGRATE_FAIL,,,,,,,,"Method 'SWITCH' failed (exit code 1).
Output:
/opt/conda/lib/python3.10/site-packages/torch/cuda/__init__.py:51: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of the package that ins",,,,
