Method,Dataset,Slice,Modality,GT,Clustering,Runtime,Status,Moran_I,ARI,NMI,cASW,cLISI,SC_Score,BioC_Score,Error,Silhouette,DBI,CHI,BVC_Score
SpaMosaic,Mouse_Embryos_S2,E18,RNA_ATAC,True,louvain,,INTEGRATE_FAIL,,,,,,,,"Method 'SpaMosaic' failed (exit code 1).
Output:
/base/louvain/__init__.py:54: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or p",,,,
SpaMosaic,Mouse_Embryos_S2,E18,RNA_ATAC,True,kmeans,,INTEGRATE_FAIL,,,,,,,,"Method 'SpaMosaic' failed (exit code 1).
Output:
/base/louvain/__init__.py:54: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or p",,,,
SpaMosaic,Mouse_Embryos_S2,E18,RNA_ATAC,True,mclust,,INTEGRATE_FAIL,,,,,,,,"Method 'SpaMosaic' failed (exit code 1).
Output:
/base/louvain/__init__.py:54: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or p",,,,
SpaMosaic,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,leiden,25.0,OK,1.007541492582507,,,,,1.007541492582507,,,0.17040464282035828,1.7103548456349933,1689.4764768335801,0.17040464282035828
SpaMosaic,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,louvain,25.0,OK,1.007541492582507,,,,,1.007541492582507,,,0.14697082340717316,1.6283038467635846,1600.17684999719,0.14697082340717316
SpaMosaic,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,kmeans,25.0,OK,1.007541492582507,,,,,1.007541492582507,,,0.33368054032325745,1.1372957194324336,3593.7999563804096,0.33368054032325745
SpaMosaic,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,mclust,25.0,OK,1.007541492582507,,,,,1.007541492582507,,,0.17387941479682922,1.215036758034531,2372.9226662293345,0.17387941479682922
SpaMosaic,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,leiden,26.2,OK,1.0069411807553637,,,,,1.0069411807553637,,,0.12963788211345673,1.516333971504107,1776.89370284999,0.12963788211345673
SpaMosaic,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,louvain,26.2,OK,1.0069411807553637,,,,,1.0069411807553637,,,0.1342979222536087,1.5559359146860738,1684.4987580663449,0.1342979222536087
SpaMosaic,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,kmeans,26.2,OK,1.0069411807553637,,,,,1.0069411807553637,,,0.33981406688690186,1.1567065044322309,3910.5582632920045,0.33981406688690186
SpaMosaic,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,mclust,26.2,OK,1.0069411807553637,,,,,1.0069411807553637,,,0.16679465770721436,1.2944673355418166,2573.89505351231,0.16679465770721436
SpaMosaic,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,leiden,26.7,OK,0.9981942882196773,,,,,0.9981942882196773,,,0.20807945728302002,1.1810127487233437,3553.504367277117,0.20807945728302002
SpaMosaic,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,louvain,26.7,OK,0.9981942882196773,,,,,0.9981942882196773,,,0.18582050502300262,1.2204808105840261,3227.624255171694,0.18582050502300262
SpaMosaic,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,kmeans,26.7,OK,0.9981942882196773,,,,,0.9981942882196773,,,0.35961171984672546,0.894145661534774,6275.460313464151,0.35961171984672546
SpaMosaic,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,mclust,26.7,OK,0.9981942882196773,,,,,0.9981942882196773,,,0.28357216715812683,1.1829745547196662,3352.443224155756,0.28357216715812683
SpaMosaic,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,leiden,26.1,OK,1.0049264733364442,,,,,1.0049264733364442,,,0.15005084872245789,1.4628249856717925,3569.213729284696,0.15005084872245789
SpaMosaic,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,louvain,26.1,OK,1.0049264733364442,,,,,1.0049264733364442,,,0.12574206292629242,1.5506985387971473,3238.200587607511,0.12574206292629242
SpaMosaic,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,kmeans,26.1,OK,1.0049264733364442,,,,,1.0049264733364442,,,0.2999829649925232,1.2214585402870013,6977.026809994327,0.2999829649925232
SpaMosaic,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,mclust,26.1,OK,1.0049264733364442,,,,,1.0049264733364442,,,0.21162313222885132,1.6968451565635303,3931.2612461995036,0.21162313222885132
SpaMosaic,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,leiden,26.1,OK,1.0054908429241898,,,,,1.0054908429241898,,,0.1608857363462448,1.54706425588889,4161.475919549809,0.1608857363462448
SpaMosaic,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,louvain,26.1,OK,1.0054908429241898,,,,,1.0054908429241898,,,0.1474122703075409,1.531439954925825,3890.5854321938878,0.1474122703075409
SpaMosaic,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,kmeans,26.1,OK,1.0054908429241898,,,,,1.0054908429241898,,,0.3173890709877014,1.1304722793851152,8188.007686312987,0.3173890709877014
SpaMosaic,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,mclust,26.1,OK,1.0054908429241898,,,,,1.0054908429241898,,,0.1923692673444748,1.5735179632171816,4299.151497175509,0.1923692673444748
SpaMosaic,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,leiden,25.4,OK,1.0055983675312303,,,,,1.0055983675312303,,,0.1600930541753769,1.5470018613094036,2853.08939020248,0.1600930541753769
SpaMosaic,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,louvain,25.4,OK,1.0055983675312303,,,,,1.0055983675312303,,,0.13592346012592316,1.5061012120688426,2597.04162495052,0.13592346012592316
SpaMosaic,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,kmeans,25.4,OK,1.0055983675312303,,,,,1.0055983675312303,,,0.3198418617248535,1.1424422189796655,5854.593243236659,0.3198418617248535
SpaMosaic,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,mclust,25.4,OK,1.0055983675312303,,,,,1.0055983675312303,,,0.16715379059314728,1.480256657689253,3492.7952965196437,0.16715379059314728
SpaMosaic,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,leiden,71.1,OK,1.006423861469443,,,,,1.006423861469443,,,0.17907586693763733,1.3842525645760553,5570.948488756693,0.17907586693763733
SpaMosaic,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,louvain,71.1,OK,1.006423861469443,,,,,1.006423861469443,,,0.1810370832681656,1.3922315696600998,5994.360017950118,0.1810370832681656
SpaMosaic,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,kmeans,71.1,OK,1.006423861469443,,,,,1.006423861469443,,,0.25749415159225464,1.2141390385353366,7827.263727171041,0.25749415159225464
SpaMosaic,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,mclust,71.1,OK,1.006423861469443,,,,,1.006423861469443,,,0.1895447075366974,1.447659061862832,5268.126630651807,0.1895447075366974
