Method,Dataset,Slice,Modality,GT,Clustering,Runtime,Status,Moran_I,ARI,NMI,cASW,cLISI,SC_Score,BioC_Score,Silhouette,DBI,CHI,BVC_Score
SpaMI,Human_Tonsils,S1,RNA_ADT,True,kmeans,51.7,OK,0.9899756476104714,0.10192521297393936,0.22212080792609418,0.47889664582908154,0.8456123108232987,0.9899756476104714,0.41213874438810344,,,,
SpaMI,Human_Tonsils,S1,RNA_ADT,True,mclust,51.7,OK,0.9899756476104714,0.11641879550166542,0.16750115259304554,0.47889664582908154,0.8456123108232987,0.9899756476104714,0.4021072261867728,,,,
SpaMI,Human_Tonsils,S2,RNA_ADT,True,leiden,51.8,OK,0.987110179867956,0.06470445673590604,0.2201802898851594,0.40687063336372375,0.8689794169653713,0.987110179867956,0.39018369923754015,,,,
SpaMI,Human_Tonsils,S2,RNA_ADT,True,louvain,51.8,OK,0.987110179867956,0.05822011226128652,0.19773648440624642,0.40687063336372375,0.8689794169653713,0.987110179867956,0.382951661749157,,,,
SpaMI,Human_Tonsils,S2,RNA_ADT,True,kmeans,51.8,OK,0.987110179867956,0.10472476126806603,0.19512783117753812,0.40687063336372375,0.8689794169653713,0.987110179867956,0.3939256606936748,,,,
SpaMI,Human_Tonsils,S2,RNA_ADT,True,mclust,51.8,OK,0.987110179867956,0.06864763871968915,0.17296914578925185,0.40687063336372375,0.8689794169653713,0.987110179867956,0.379366708709509,,,,
SpaMI,Human_Tonsils,S3,RNA_ADT,True,leiden,53.9,OK,0.9895883863252877,0.047626975748805846,0.19121388703525113,0.42365270107984543,0.8280681284196403,0.9895883863252877,0.3726404230708857,,,,
SpaMI,Human_Tonsils,S3,RNA_ADT,True,louvain,53.9,OK,0.9895883863252877,0.04725111986417807,0.1850236424554455,0.42365270107984543,0.8280681284196403,0.9895883863252877,0.3709988979547773,,,,
SpaMI,Human_Tonsils,S3,RNA_ADT,True,kmeans,53.9,OK,0.9895883863252877,0.09426266364238343,0.19360308892625094,0.42365270107984543,0.8280681284196403,0.9895883863252877,0.38489664551703,,,,
SpaMI,Human_Tonsils,S3,RNA_ADT,True,mclust,53.9,OK,0.9895883863252877,0.09304652354837961,0.17567280900322513,0.42365270107984543,0.8280681284196403,0.9895883863252877,0.38011004051277264,,,,
SpaMI,Mouse_Embryos_S1,E11,RNA_ATAC,True,leiden,49.1,OK,0.9456601143896401,0.1953736316582882,0.4145388424659567,0.49677078519016504,0.9337656525442295,0.9456601143896401,0.5101122279646598,,,,
SpaMI,Mouse_Embryos_S1,E11,RNA_ATAC,True,louvain,49.1,OK,0.9456601143896401,0.21240241873338767,0.4210555667362689,0.49677078519016504,0.9337656525442295,0.9456601143896401,0.5159986058010128,,,,
SpaMI,Mouse_Embryos_S1,E11,RNA_ATAC,True,kmeans,49.1,OK,0.9456601143896401,0.2610989313519214,0.4340560687677724,0.49677078519016504,0.9337656525442295,0.9456601143896401,0.5314228594635221,,,,
SpaMI,Mouse_Embryos_S1,E11,RNA_ATAC,True,mclust,49.1,OK,0.9456601143896401,0.25468389827004223,0.39308644381263985,0.49677078519016504,0.9337656525442295,0.9456601143896401,0.5195766949542692,,,,
SpaMI,Mouse_Embryos_S1,E13,RNA_ATAC,True,leiden,53.7,OK,0.9640320879881195,0.16178494200992125,0.42321254091119503,0.4478601925075054,0.9485035026070686,0.9640320879881195,0.4953402945089226,,,,
SpaMI,Mouse_Embryos_S1,E13,RNA_ATAC,True,louvain,53.7,OK,0.9640320879881195,0.14208811242516672,0.4083056862569237,0.4478601925075054,0.9485035026070686,0.9640320879881195,0.4866893734491661,,,,
SpaMI,Mouse_Embryos_S1,E13,RNA_ATAC,True,kmeans,53.7,OK,0.9640320879881195,0.18460812238226348,0.39795491414047507,0.4478601925075054,0.9485035026070686,0.9640320879881195,0.4947316829093281,,,,
SpaMI,Mouse_Embryos_S1,E13,RNA_ATAC,True,mclust,53.7,OK,0.9640320879881195,0.1718815446716808,0.38217761105413794,0.4478601925075054,0.9485035026070686,0.9640320879881195,0.4876057127100982,,,,
SpaMI,Mouse_Embryos_S1,E15,RNA_ATAC,True,leiden,60.0,OK,0.9740401363692717,0.3372522930686287,0.5816435082796582,0.5361847430467606,0.954820870611817,0.9740401363692717,0.6024753537517161,,,,
SpaMI,Mouse_Embryos_S1,E15,RNA_ATAC,True,louvain,60.0,OK,0.9740401363692717,0.3527780396413684,0.5747255086187264,0.5361847430467606,0.954820870611817,0.9740401363692717,0.6046272904796681,,,,
SpaMI,Mouse_Embryos_S1,E15,RNA_ATAC,True,kmeans,60.0,OK,0.9740401363692717,0.4241648300913589,0.5727887857939855,0.5361847430467606,0.954820870611817,0.9740401363692717,0.6219898073859805,,,,
SpaMI,Mouse_Embryos_S1,E15,RNA_ATAC,True,mclust,60.0,OK,0.9740401363692717,0.4331853460491719,0.6044304077425868,0.5361847430467606,0.954820870611817,0.9740401363692717,0.632155341862584,,,,
SpaMI,Mouse_Embryos_S1,E18,RNA_ATAC,True,leiden,56.8,OK,0.9798297326435254,0.36741358291349213,0.56541412743958,0.4972045610193163,0.9527853969072244,0.9798297326435254,0.5957044170699032,,,,
SpaMI,Mouse_Embryos_S1,E18,RNA_ATAC,True,louvain,56.8,OK,0.9798297326435254,0.3185928552430895,0.5305885161503255,0.4972045610193163,0.9527853969072244,0.9798297326435254,0.5747928323299889,,,,
SpaMI,Mouse_Embryos_S1,E18,RNA_ATAC,True,kmeans,56.8,OK,0.9798297326435254,0.3435107518042277,0.5477392145124307,0.4972045610193163,0.9527853969072244,0.9798297326435254,0.5853099810607998,,,,
SpaMI,Mouse_Embryos_S1,E18,RNA_ATAC,True,mclust,56.8,OK,0.9798297326435254,0.3100806515248605,0.546790962034901,0.4972045610193163,0.9527853969072244,0.9798297326435254,0.5767153928715756,,,,
SpaMI,Mouse_Embryos_S2,E11,RNA_ATAC,True,leiden,48.8,OK,0.9544330033345207,0.20317897845348037,0.39137302902033505,0.47008319944143295,0.9410921354532311,0.9544330033345207,0.5014318355921199,,,,
SpaMI,Mouse_Embryos_S2,E11,RNA_ATAC,True,louvain,48.8,OK,0.9544330033345207,0.18955073778313208,0.38755037477163645,0.47008319944143295,0.9410921354532311,0.9544330033345207,0.49706911186235814,,,,
SpaMI,Mouse_Embryos_S2,E11,RNA_ATAC,True,kmeans,48.8,OK,0.9544330033345207,0.3088753376244693,0.4277473853210605,0.47008319944143295,0.9410921354532311,0.9544330033345207,0.5369495144600485,,,,
SpaMI,Mouse_Embryos_S2,E11,RNA_ATAC,True,mclust,48.8,OK,0.9544330033345207,0.20581668564207686,0.3943709464823458,0.47008319944143295,0.9410921354532311,0.9544330033345207,0.5028407417547717,,,,
SpaMI,Mouse_Embryos_S2,E13,RNA_ATAC,True,leiden,52.7,OK,0.9612604681419336,0.15726037745304736,0.40173880853354194,0.4355964884161949,0.924718677456981,0.9612604681419336,0.4798285879649413,,,,
SpaMI,Mouse_Embryos_S2,E13,RNA_ATAC,True,louvain,52.7,OK,0.9612604681419336,0.15543238116417696,0.3989251226546626,0.4355964884161949,0.924718677456981,0.9612604681419336,0.4786681674230039,,,,
SpaMI,Mouse_Embryos_S2,E13,RNA_ATAC,True,kmeans,52.7,OK,0.9612604681419336,0.1781866397876457,0.37096442727037865,0.4355964884161949,0.924718677456981,0.9612604681419336,0.47736655823280005,,,,
SpaMI,Mouse_Embryos_S2,E13,RNA_ATAC,True,mclust,52.7,OK,0.9612604681419336,0.17925782840860835,0.3896622764230559,0.4355964884161949,0.924718677456981,0.9612604681419336,0.48230881767621003,,,,
SpaMI,Mouse_Embryos_S2,E15,RNA_ATAC,True,leiden,52.9,OK,0.9889974111151187,0.35266249477630063,0.6016783167336383,0.5365673154592514,0.9632874859576968,0.9889974111151187,0.6135489032317218,,,,
SpaMI,Mouse_Embryos_S2,E15,RNA_ATAC,True,louvain,52.9,OK,0.9889974111151187,0.28670355110801177,0.5640128050971167,0.5365673154592514,0.9632874859576968,0.9889974111151187,0.5876427894055192,,,,
SpaMI,Mouse_Embryos_S2,E15,RNA_ATAC,True,kmeans,52.9,OK,0.9889974111151187,0.32826846346055644,0.5588775563011197,0.5365673154592514,0.9632874859576968,0.9889974111151187,0.596750205294656,,,,
SpaMI,Mouse_Embryos_S2,E15,RNA_ATAC,True,mclust,52.9,OK,0.9889974111151187,0.3327197753161393,0.5683246458434887,0.5365673154592514,0.9632874859576968,0.9889974111151187,0.600224805644144,,,,
SpaMI,Mouse_Embryos_S2,E18,RNA_ATAC,True,leiden,52.4,OK,0.9834690749917807,0.2298859779763075,0.519400139534053,0.50415248144418,0.9564295462558942,0.9834690749917807,0.5524670363026086,,,,
SpaMI,Mouse_Embryos_S2,E18,RNA_ATAC,True,louvain,52.4,OK,0.9834690749917807,0.22718794472189222,0.5061055697750715,0.50415248144418,0.9564295462558942,0.9834690749917807,0.5484688855492594,,,,
SpaMI,Mouse_Embryos_S2,E18,RNA_ATAC,True,kmeans,52.4,OK,0.9834690749917807,0.2900045613324217,0.49492922586981636,0.50415248144418,0.9564295462558942,0.9834690749917807,0.5613789537255781,,,,
SpaMI,Mouse_Embryos_S2,E18,RNA_ATAC,True,mclust,52.4,OK,0.9834690749917807,0.24878166979386335,0.4871724093962718,0.50415248144418,0.9564295462558942,0.9834690749917807,0.5491340267225523,,,,
SpaMI,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,leiden,47.1,OK,0.9551242675306492,,,,,0.9551242675306492,,0.0911773145198822,2.0312533556153585,659.880024938212,0.0911773145198822
SpaMI,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,louvain,47.1,OK,0.9551242675306492,,,,,0.9551242675306492,,0.09046726673841476,2.5514796204764525,646.5927156926799,0.09046726673841476
SpaMI,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,kmeans,47.1,OK,0.9551242675306492,,,,,0.9551242675306492,,0.16165262460708618,1.8707698836191593,932.1765497377896,0.16165262460708618
SpaMI,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,mclust,47.1,OK,0.9551242675306492,,,,,0.9551242675306492,,0.05566452071070671,2.1348759020873707,644.385827913842,0.05566452071070671
SpaMI,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,leiden,47.5,OK,0.9862558190777223,,,,,0.9862558190777223,,0.17472562193870544,1.554041017547362,1972.7953917338084,0.17472562193870544
SpaMI,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,louvain,47.5,OK,0.9862558190777223,,,,,0.9862558190777223,,0.19368818402290344,1.4618036260719274,2274.2383489445697,0.19368818402290344
SpaMI,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,kmeans,47.5,OK,0.9862558190777223,,,,,0.9862558190777223,,0.2857479155063629,1.1259745682526727,3307.15067019709,0.2857479155063629
SpaMI,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,mclust,47.5,OK,0.9862558190777223,,,,,0.9862558190777223,,0.18747657537460327,2.066072173422639,1530.1086504678995,0.18747657537460327
SpaMI,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,leiden,51.5,OK,0.9982958962722585,,,,,0.9982958962722585,,0.05382272228598595,3.348260621456932,975.5400954822627,0.05382272228598595
SpaMI,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,louvain,51.5,OK,0.9982958962722585,,,,,0.9982958962722585,,0.011429887264966965,3.9292532995864753,859.125338507081,0.011429887264966965
SpaMI,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,kmeans,51.5,OK,0.9982958962722585,,,,,0.9982958962722585,,0.09886576235294342,2.214410343980369,1910.6630428729968,0.09886576235294342
SpaMI,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,mclust,51.5,OK,0.9982958962722585,,,,,0.9982958962722585,,0.06701114028692245,2.922541071916201,1303.7845287338516,0.06701114028692245
SpaMI,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,leiden,50.6,OK,0.9933106962938737,,,,,0.9933106962938737,,0.043309688568115234,2.835769486137174,1811.144971940478,0.043309688568115234
SpaMI,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,louvain,50.6,OK,0.9933106962938737,,,,,0.9933106962938737,,0.05244378000497818,2.628496138208833,1844.0555734457917,0.05244378000497818
SpaMI,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,kmeans,50.6,OK,0.9933106962938737,,,,,0.9933106962938737,,0.11227334290742874,2.311968164548088,2146.2566652000214,0.11227334290742874
SpaMI,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,mclust,50.6,OK,0.9933106962938737,,,,,0.9933106962938737,,0.03473160043358803,3.2552431211475286,1696.1903181590997,0.03473160043358803
SpaMI,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,leiden,52.1,OK,0.9692154420592859,,,,,0.9692154420592859,,0.02515455149114132,3.744959741908106,352.77586934254117,0.02515455149114132
SpaMI,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,louvain,52.1,OK,0.9692154420592859,,,,,0.9692154420592859,,0.01935364305973053,4.52379868967325,285.6112049696163,0.01935364305973053
SpaMI,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,kmeans,52.1,OK,0.9692154420592859,,,,,0.9692154420592859,,0.06978307664394379,2.830593792837849,619.4194584531139,0.06978307664394379
SpaMI,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,mclust,52.1,OK,0.9692154420592859,,,,,0.9692154420592859,,0.03007061406970024,4.069423131877153,458.59974598775165,0.03007061406970024
SpaMI,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,leiden,50.5,OK,0.9736137099829807,,,,,0.9736137099829807,,0.016351601108908653,4.16887350722645,247.18944249330184,0.016351601108908653
SpaMI,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,louvain,50.5,OK,0.9736137099829807,,,,,0.9736137099829807,,0.028523549437522888,4.526024191777494,246.6044775852277,0.028523549437522888
SpaMI,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,kmeans,50.5,OK,0.9736137099829807,,,,,0.9736137099829807,,0.07771197706460953,2.632938550130312,497.42006850320263,0.07771197706460953
SpaMI,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,mclust,50.5,OK,0.9736137099829807,,,,,0.9736137099829807,,0.021294457837939262,3.66953253689544,372.58898240606453,0.021294457837939262
SpaMI,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,leiden,87.9,OK,0.9991444025537034,,,,,0.9991444025537034,,0.1448712795972824,1.7050264197768594,6297.772067776883,0.1448712795972824
SpaMI,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,louvain,87.9,OK,0.9991444025537034,,,,,0.9991444025537034,,0.1174435093998909,1.7940324349694454,6064.607716608451,0.1174435093998909
SpaMI,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,kmeans,87.9,OK,0.9991444025537034,,,,,0.9991444025537034,,0.17388850450515747,1.4532652233640067,7216.7244803300055,0.17388850450515747
SpaMI,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,mclust,87.9,OK,0.9991444025537034,,,,,0.9991444025537034,,0.029912184923887253,2.559563859641218,4311.735348404459,0.029912184923887253
SpaMI,Mouse_Brain,Mouse_Brain_H3K27ac,RNA_ATAC,False,leiden,78.5,OK,0.9977013906683008,,,,,0.9977013906683008,,0.18000009655952454,1.591506170682392,6322.632840832056,0.18000009655952454
SpaMI,Mouse_Brain,Mouse_Brain_H3K27ac,RNA_ATAC,False,louvain,78.5,OK,0.9977013906683008,,,,,0.9977013906683008,,0.18802069127559662,1.6235056429497277,6213.982728975151,0.18802069127559662
SpaMI,Mouse_Brain,Mouse_Brain_H3K27ac,RNA_ATAC,False,kmeans,78.5,OK,0.9977013906683008,,,,,0.9977013906683008,,0.20515480637550354,1.4160354690407144,6764.343414258979,0.20515480637550354
SpaMI,Mouse_Brain,Mouse_Brain_H3K27ac,RNA_ATAC,False,mclust,78.5,OK,0.9977013906683008,,,,,0.9977013906683008,,0.1189805269241333,1.9685341959713278,4758.774961141518,0.1189805269241333
SpaMI,Mouse_Brain,Mouse_Brain_H3K27me3,RNA_ATAC,False,leiden,77.5,OK,1.0005810373004436,,,,,1.0005810373004436,,0.13022322952747345,2.005412066389109,8419.820945263316,0.13022322952747345
SpaMI,Mouse_Brain,Mouse_Brain_H3K27me3,RNA_ATAC,False,louvain,77.5,OK,1.0005810373004436,,,,,1.0005810373004436,,0.137015700340271,1.956348791513237,9032.940368515892,0.137015700340271
SpaMI,Mouse_Brain,Mouse_Brain_H3K27me3,RNA_ATAC,False,kmeans,77.5,OK,1.0005810373004436,,,,,1.0005810373004436,,0.20041103661060333,1.445658200531879,11477.575792690786,0.20041103661060333
SpaMI,Mouse_Brain,Mouse_Brain_H3K27me3,RNA_ATAC,False,mclust,77.5,OK,1.0005810373004436,,,,,1.0005810373004436,,0.04920616000890732,2.4445092935989274,5969.290008095067,0.04920616000890732
SpaMI,Mouse_Brain,Mouse_Brain_H3K4me3,RNA_ATAC,False,leiden,74.8,OK,0.9991091967524095,,,,,0.9991091967524095,,0.148116797208786,1.5111830231924706,5050.009850602554,0.148116797208786
SpaMI,Mouse_Brain,Mouse_Brain_H3K4me3,RNA_ATAC,False,louvain,74.8,OK,0.9991091967524095,,,,,0.9991091967524095,,0.16030824184417725,1.5939897370660465,5562.761471604562,0.16030824184417725
SpaMI,Mouse_Brain,Mouse_Brain_H3K4me3,RNA_ATAC,False,kmeans,74.8,OK,0.9991091967524095,,,,,0.9991091967524095,,0.19843553006649017,1.3911318649825406,5890.843577551628,0.19843553006649017
SpaMI,Mouse_Brain,Mouse_Brain_H3K4me3,RNA_ATAC,False,mclust,74.8,OK,0.9991091967524095,,,,,0.9991091967524095,,0.09326796233654022,2.2895477411008476,4114.831952360872,0.09326796233654022
