Method,Dataset,Slice,Modality,GT,Clustering,Runtime,Status,Moran_I,ARI,NMI,cASW,cLISI,SC_Score,BioC_Score,Silhouette,DBI,CHI,BVC_Score
MISO,Mouse_Embryos_S1,E13,RNA_ATAC,True,mclust,34.4,OK,0.8464602817444346,0.055846815997752486,0.19457663155147792,0.3354872763156891,0.9182452792419423,0.8464602817444346,0.3760390007767155,,,,
MISO,Mouse_Embryos_S1,E15,RNA_ATAC,True,leiden,36.9,OK,0.8139722883234748,0.3231313454439971,0.5238978808111165,0.39397772401571274,0.9322085309018958,0.8139722883234748,0.5433038702931805,,,,
MISO,Mouse_Embryos_S1,E15,RNA_ATAC,True,louvain,36.9,OK,0.8139722883234748,0.2786437666023744,0.49418756758484933,0.39397772401571274,0.9322085309018958,0.8139722883234748,0.5247543972762081,,,,
MISO,Mouse_Embryos_S1,E15,RNA_ATAC,True,kmeans,36.9,OK,0.8139722883234748,0.19314328928992958,0.29794318113654933,0.39397772401571274,0.9322085309018958,0.8139722883234748,0.45431818133602186,,,,
MISO,Mouse_Embryos_S1,E15,RNA_ATAC,True,mclust,36.9,OK,0.8139722883234748,0.23740465353493972,0.4123918450500561,0.39397772401571274,0.9322085309018958,0.8139722883234748,0.4939956883756511,,,,
MISO,Mouse_Embryos_S1,E18,RNA_ATAC,True,leiden,37.5,OK,0.8340187318873472,0.2999303806994238,0.5388219820479777,0.4697536211460829,0.94479712263299,0.8340187318873472,0.5633257766316185,,,,
MISO,Mouse_Embryos_S1,E18,RNA_ATAC,True,louvain,37.5,OK,0.8340187318873472,0.27784521569975834,0.5218009729710852,0.4697536211460829,0.94479712263299,0.8340187318873472,0.553549233112479,,,,
MISO,Mouse_Embryos_S1,E18,RNA_ATAC,True,kmeans,37.5,OK,0.8340187318873472,0.19435586660491339,0.35412333211687724,0.4697536211460829,0.94479712263299,0.8340187318873472,0.4907574856252158,,,,
MISO,Mouse_Embryos_S1,E18,RNA_ATAC,True,mclust,37.5,OK,0.8340187318873472,0.25050227911081124,0.4373599441990341,0.4697536211460829,0.94479712263299,0.8340187318873472,0.5256032417722295,,,,
MISO,Mouse_Embryos_S2,E11,RNA_ATAC,True,leiden,30.2,OK,0.8534204983286575,0.2262718168350996,0.38449455265107635,0.34141942858695984,0.9187539351409582,0.8534204983286575,0.46773493330352345,,,,
MISO,Mouse_Embryos_S2,E11,RNA_ATAC,True,louvain,30.2,OK,0.8534204983286575,0.22854138978808475,0.3751802512281736,0.34141942858695984,0.9187539351409582,0.8534204983286575,0.4659737511860441,,,,
MISO,Mouse_Embryos_S2,E11,RNA_ATAC,True,kmeans,30.2,OK,0.8534204983286575,0.1130170814827992,0.211983802470209,0.34141942858695984,0.9187539351409582,0.8534204983286575,0.3962935619202316,,,,
MISO,Mouse_Embryos_S2,E11,RNA_ATAC,True,mclust,30.2,OK,0.8534204983286575,0.13571522963513627,0.2394938161903279,0.34141942858695984,0.9187539351409582,0.8534204983286575,0.40884560238834555,,,,
MISO,Mouse_Embryos_S2,E13,RNA_ATAC,True,leiden,36.1,OK,0.8482592651403376,0.07873539203926545,0.17511145923786206,0.28477030992507935,0.8265369505617695,0.8482592651403376,0.34128852794099407,,,,
MISO,Mouse_Embryos_S2,E13,RNA_ATAC,True,louvain,36.1,OK,0.8482592651403376,0.0895891598943066,0.17301909399609405,0.28477030992507935,0.8265369505617695,0.8482592651403376,0.34347887859431236,,,,
MISO,Mouse_Embryos_S2,E13,RNA_ATAC,True,kmeans,36.1,OK,0.8482592651403376,0.02661425951556121,0.0879797277660006,0.28477030992507935,0.8265369505617695,0.8482592651403376,0.30647531194210265,,,,
MISO,Mouse_Embryos_S2,E13,RNA_ATAC,True,mclust,36.1,OK,0.8482592651403376,0.045483084264415455,0.1358442529595444,0.28477030992507935,0.8265369505617695,0.8482592651403376,0.32315864942770217,,,,
MISO,Mouse_Embryos_S2,E15,RNA_ATAC,True,leiden,30.3,OK,0.8151775317437268,0.24369189109203443,0.47320216176127783,0.4250325486063957,0.9373032874722055,0.8151775317437268,0.5198074722329784,,,,
MISO,Mouse_Embryos_S2,E15,RNA_ATAC,True,louvain,30.3,OK,0.8151775317437268,0.23876463722451327,0.4629383364352783,0.4250325486063957,0.9373032874722055,0.8151775317437268,0.5160097024345982,,,,
MISO,Mouse_Embryos_S2,E15,RNA_ATAC,True,kmeans,30.3,OK,0.8151775317437268,0.19514214074442618,0.3261618151590028,0.4250325486063957,0.9373032874722055,0.8151775317437268,0.47090994799550756,,,,
MISO,Mouse_Embryos_S2,E15,RNA_ATAC,True,mclust,30.3,OK,0.8151775317437268,0.2477558582959089,0.41216575488247253,0.4250325486063957,0.9373032874722055,0.8151775317437268,0.5055643623142456,,,,
MISO,Mouse_Embryos_S2,E18,RNA_ATAC,True,leiden,32.3,OK,0.7671157465377804,0.2204582459320146,0.42639062944111555,0.4016444981098175,0.928490127574685,0.7671157465377804,0.4942458752644082,,,,
MISO,Mouse_Embryos_S2,E18,RNA_ATAC,True,louvain,32.3,OK,0.7671157465377804,0.20903308160057218,0.4211028916222402,0.4016444981098175,0.928490127574685,0.7671157465377804,0.4900676497268287,,,,
MISO,Mouse_Embryos_S2,E18,RNA_ATAC,True,kmeans,32.3,OK,0.7671157465377804,0.04702705716536403,0.12439088521686915,0.4016444981098175,0.928490127574685,0.7671157465377804,0.3753881420166839,,,,
MISO,Mouse_Embryos_S2,E18,RNA_ATAC,True,mclust,32.3,OK,0.7671157465377804,0.23949551097442137,0.3866416779247796,0.4016444981098175,0.928490127574685,0.7671157465377804,0.4890679536459259,,,,
MISO,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,leiden,20.8,OK,0.8070026772439348,,,,,0.8070026772439348,,0.018948961049318314,2.8974843533647037,194.10655763335774,0.018948961049318314
MISO,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,louvain,20.8,OK,0.8070026772439348,,,,,0.8070026772439348,,0.01338313426822424,2.7803892293952464,159.04965812840254,0.01338313426822424
MISO,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,kmeans,20.8,OK,0.8070026772439348,,,,,0.8070026772439348,,0.05223466828465462,2.4897438455787686,245.71675763735314,0.05223466828465462
MISO,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,mclust,20.8,OK,0.8070026772439348,,,,,0.8070026772439348,,0.02623431570827961,3.1692082610974177,205.41607859152833,0.02623431570827961
MISO,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,leiden,19.6,OK,0.7827933125081054,,,,,0.7827933125081054,,0.008411704562604427,2.657573222763817,238.9381191059282,0.008411704562604427
MISO,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,louvain,19.6,OK,0.7827933125081054,,,,,0.7827933125081054,,0.0037571287248283625,3.2733393700051425,182.84420168223994,0.0037571287248283625
MISO,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,kmeans,19.6,OK,0.7827933125081054,,,,,0.7827933125081054,,0.078968845307827,2.190078308757917,271.16488942258155,0.078968845307827
MISO,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,mclust,19.6,OK,0.7827933125081054,,,,,0.7827933125081054,,0.03429045528173447,4.694932211485465,190.88981617930298,0.03429045528173447
MISO,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,leiden,24.2,OK,0.9300561004919746,,,,,0.9300561004919746,,0.01420764159411192,2.2190790690014977,85.9054153788615,0.01420764159411192
MISO,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,louvain,24.2,OK,0.9300561004919746,,,,,0.9300561004919746,,0.004950605798512697,2.333659020102696,80.48108777834634,0.004950605798512697
MISO,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,kmeans,24.2,OK,0.9300561004919746,,,,,0.9300561004919746,,0.27959415316581726,0.3495160638225482,316.04837297072964,0.27959415316581726
MISO,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,mclust,24.2,OK,0.9300561004919746,,,,,0.9300561004919746,,0.05882546678185463,5.715033457050811,115.73597623365434,0.05882546678185463
MISO,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,leiden,22.4,OK,0.8718700874416963,,,,,0.8718700874416963,,-0.011687077581882477,2.5376085725552255,113.70976216232714,-0.011687077581882477
MISO,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,louvain,22.4,OK,0.8718700874416963,,,,,0.8718700874416963,,-0.01817035861313343,2.61194430973236,121.86485829666806,-0.01817035861313343
MISO,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,kmeans,22.4,OK,0.8718700874416963,,,,,0.8718700874416963,,0.09564907848834991,2.029769525061765,207.11073152541567,0.09564907848834991
MISO,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,mclust,22.4,OK,0.8718700874416963,,,,,0.8718700874416963,,0.02288101799786091,3.9665942314384175,143.3048307366526,0.02288101799786091
MISO,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,leiden,24.6,OK,0.928218870405222,,,,,0.928218870405222,,-0.007146579213440418,2.2527940594160603,191.74317660645966,-0.007146579213440418
MISO,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,louvain,24.6,OK,0.928218870405222,,,,,0.928218870405222,,0.0013948455452919006,2.274053910753486,184.9037560691169,0.0013948455452919006
MISO,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,kmeans,24.6,OK,0.928218870405222,,,,,0.928218870405222,,0.09947888553142548,1.7118083522455776,263.9554505076918,0.09947888553142548
MISO,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,mclust,24.6,OK,0.928218870405222,,,,,0.928218870405222,,0.03966795653104782,4.170829012070364,167.30765750677747,0.03966795653104782
MISO,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,leiden,23.5,OK,0.8342185522668352,,,,,0.8342185522668352,,-0.014683007262647152,2.3260260532849575,140.70381496775335,-0.014683007262647152
MISO,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,louvain,23.5,OK,0.8342185522668352,,,,,0.8342185522668352,,5.039496682002209e-05,2.3199226018476975,148.66246426519314,5.039496682002209e-05
MISO,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,kmeans,23.5,OK,0.8342185522668352,,,,,0.8342185522668352,,0.10042645782232285,2.132695604159628,254.13280284854952,0.10042645782232285
MISO,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,mclust,23.5,OK,0.8342185522668352,,,,,0.8342185522668352,,0.031389813870191574,4.001208949784001,153.27005333403758,0.031389813870191574
MISO,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,leiden,133.5,OK,0.8659806280241787,,,,,0.8659806280241787,,-0.018272679299116135,2.1535343888695953,239.32880598177942,-0.018272679299116135
MISO,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,louvain,133.5,OK,0.8659806280241787,,,,,0.8659806280241787,,-0.0273788683116436,2.1195764520720624,225.8101171993892,-0.0273788683116436
MISO,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,kmeans,133.5,OK,0.8659806280241787,,,,,0.8659806280241787,,0.11101038753986359,1.6717246118056814,380.96719320787383,0.11101038753986359
MISO,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,mclust,133.5,OK,0.8659806280241787,,,,,0.8659806280241787,,-0.0025572488084435463,3.679719532981087,201.49433245958323,-0.0025572488084435463
MISO,Mouse_Brain,Mouse_Brain_H3K27ac,RNA_ATAC,False,leiden,124.1,OK,0.8876256653304027,,,,,0.8876256653304027,,0.00959223136305809,2.043234190802255,249.19246098635955,0.00959223136305809
MISO,Mouse_Brain,Mouse_Brain_H3K27ac,RNA_ATAC,False,louvain,124.1,OK,0.8876256653304027,,,,,0.8876256653304027,,0.015657568350434303,2.0793631224500126,252.68091135117362,0.015657568350434303
MISO,Mouse_Brain,Mouse_Brain_H3K27ac,RNA_ATAC,False,kmeans,124.1,OK,0.8876256653304027,,,,,0.8876256653304027,,0.14762470126152039,0.9727958678242979,486.788793951705,0.14762470126152039
MISO,Mouse_Brain,Mouse_Brain_H3K27ac,RNA_ATAC,False,mclust,124.1,OK,0.8876256653304027,,,,,0.8876256653304027,,0.003302245168015361,3.906234465140708,225.78187589193988,0.003302245168015361
MISO,Mouse_Brain,Mouse_Brain_H3K27me3,RNA_ATAC,False,leiden,107.5,OK,0.8946837358227989,,,,,0.8946837358227989,,-0.009551375173032284,2.250359051501017,293.044624952282,-0.009551375173032284
MISO,Mouse_Brain,Mouse_Brain_H3K27me3,RNA_ATAC,False,louvain,107.5,OK,0.8946837358227989,,,,,0.8946837358227989,,-0.016460919752717018,2.138025423220669,325.48571341783304,-0.016460919752717018
MISO,Mouse_Brain,Mouse_Brain_H3K27me3,RNA_ATAC,False,kmeans,107.5,OK,0.8946837358227989,,,,,0.8946837358227989,,0.11803770065307617,1.2693634310736075,473.7718108479529,0.11803770065307617
MISO,Mouse_Brain,Mouse_Brain_H3K27me3,RNA_ATAC,False,mclust,107.5,OK,0.8946837358227989,,,,,0.8946837358227989,,0.023721199482679367,4.517085189854531,246.49458496662413,0.023721199482679367
MISO,Mouse_Brain,Mouse_Brain_H3K4me3,RNA_ATAC,False,leiden,77.0,OK,0.8913278104171037,,,,,0.8913278104171037,,0.018546512350440025,2.2908101022553846,312.77784919328286,0.018546512350440025
MISO,Mouse_Brain,Mouse_Brain_H3K4me3,RNA_ATAC,False,louvain,77.0,OK,0.8913278104171037,,,,,0.8913278104171037,,-0.00984068401157856,2.3506685752734855,269.1917232671131,-0.00984068401157856
MISO,Mouse_Brain,Mouse_Brain_H3K4me3,RNA_ATAC,False,kmeans,77.0,OK,0.8913278104171037,,,,,0.8913278104171037,,0.10967622697353363,1.4663075206473697,454.48185290443405,0.10967622697353363
MISO,Mouse_Brain,Mouse_Brain_H3K4me3,RNA_ATAC,False,mclust,77.0,OK,0.8913278104171037,,,,,0.8913278104171037,,0.005382342729717493,3.804273519664312,247.97904812635983,0.005382342729717493
