Method,Dataset,Slice,Modality,GT,Clustering,Runtime,Status,Moran_I,ARI,NMI,cASW,cLISI,SC_Score,BioC_Score,Silhouette,DBI,CHI,BVC_Score,Error
PRAGA,Mouse_Embryos_S2,E15,RNA_ATAC,True,kmeans,233.8,OK,1.2121078987337823,0.0342116540532732,0.12096738604571586,0.45366864278912544,0.7968125877178763,1.2121078987337823,0.3514150676514977,,,,,
PRAGA,Mouse_Embryos_S2,E15,RNA_ATAC,True,mclust,233.8,OK,1.2121078987337823,0.028202422707867932,0.11650028086551223,0.45366864278912544,0.7968125877178763,1.2121078987337823,0.34879598352009544,,,,,
PRAGA,Mouse_Embryos_S2,E18,RNA_ATAC,True,leiden,307.7,OK,1.1818326405066175,0.039573547032194074,0.09021751710524561,0.4587264209985733,0.814445182388273,1.1818326405066175,0.35074066688107153,,,,,
PRAGA,Mouse_Embryos_S2,E18,RNA_ATAC,True,louvain,307.7,OK,1.1818326405066175,0.027752243826330382,0.08178650842975485,0.4587264209985733,0.814445182388273,1.1818326405066175,0.34567758891073286,,,,,
PRAGA,Mouse_Embryos_S2,E18,RNA_ATAC,True,kmeans,307.7,OK,1.1818326405066175,0.027017996825462784,0.10728302086784078,0.4587264209985733,0.814445182388273,1.1818326405066175,0.35186815527003745,,,,,
PRAGA,Mouse_Embryos_S2,E18,RNA_ATAC,True,mclust,307.7,OK,1.1818326405066175,0.042754353832788264,0.11395398725316677,0.4587264209985733,0.814445182388273,1.1818326405066175,0.35746998611820036,,,,,
PRAGA,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,leiden,285.5,OK,1.035705874401534,,,,,1.035705874401534,,0.03222651779651642,2.4796587820714002,1652.9619646962112,0.03222651779651642,
PRAGA,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,louvain,285.5,OK,1.035705874401534,,,,,1.035705874401534,,0.017715195193886757,2.6203402841063657,1631.766782786847,0.017715195193886757,
PRAGA,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,kmeans,285.5,OK,1.035705874401534,,,,,1.035705874401534,,0.27813512086868286,1.9250998557349353,2955.9409492594955,0.27813512086868286,
PRAGA,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,mclust,285.5,OK,1.035705874401534,,,,,1.035705874401534,,0.036220770329236984,3.6000606866626095,1836.4987773254552,0.036220770329236984,
PRAGA,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,leiden,353.6,OK,1.039555800483822,,,,,1.039555800483822,,0.02819812297821045,2.519469466118661,1802.2505249696649,0.02819812297821045,
PRAGA,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,louvain,353.6,OK,1.039555800483822,,,,,1.039555800483822,,0.03296872600913048,2.3475679980079747,1672.2057947819794,0.03296872600913048,
PRAGA,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,kmeans,353.6,OK,1.039555800483822,,,,,1.039555800483822,,0.4143041670322418,1.599477928213096,3032.263886538253,0.4143041670322418,
PRAGA,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,mclust,353.6,OK,1.039555800483822,,,,,1.039555800483822,,0.0306326262652874,4.639892029558689,983.0670791925485,0.0306326262652874,
PRAGA,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,leiden,2165.8,OK,1.0159097036061244,,,,,1.0159097036061244,,0.18593333661556244,1.3991437764057169,2005.56010914366,0.18593333661556244,
PRAGA,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,louvain,2165.8,OK,1.0159097036061244,,,,,1.0159097036061244,,0.16716375946998596,1.4672089200660658,1663.4971298612454,0.16716375946998596,
PRAGA,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,kmeans,2165.8,OK,1.0159097036061244,,,,,1.0159097036061244,,0.2882753610610962,1.151958556586107,2857.374277467738,0.2882753610610962,
PRAGA,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,mclust,2165.8,OK,1.0159097036061244,,,,,1.0159097036061244,,0.1945004016160965,2.366843196270202,1029.6870351188466,0.1945004016160965,
PRAGA,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,leiden,1607.4,OK,1.0085674640872648,,,,,1.0085674640872648,,0.15052004158496857,1.4632949443833034,2341.4021167501037,0.15052004158496857,
PRAGA,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,louvain,1607.4,OK,1.0085674640872648,,,,,1.0085674640872648,,0.14797553420066833,1.5122477544614388,2324.7688528113854,0.14797553420066833,
PRAGA,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,kmeans,1607.4,OK,1.0085674640872648,,,,,1.0085674640872648,,0.2611607611179352,1.2496669587371783,3612.8859996197803,0.2611607611179352,
PRAGA,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,mclust,1607.4,OK,1.0085674640872648,,,,,1.0085674640872648,,0.056900810450315475,2.6880667952420527,1524.8731577704068,0.056900810450315475,
PRAGA,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,leiden,2011.9,OK,1.0105036883520064,,,,,1.0105036883520064,,0.14790916442871094,1.4548400681544738,2378.473249414355,0.14790916442871094,
PRAGA,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,louvain,2011.9,OK,1.0105036883520064,,,,,1.0105036883520064,,0.12787552177906036,1.4688492409693732,2260.506913397414,0.12787552177906036,
PRAGA,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,kmeans,2011.9,OK,1.0105036883520064,,,,,1.0105036883520064,,0.3024722933769226,1.1728559874743882,3793.4874282194014,0.3024722933769226,
PRAGA,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,mclust,2011.9,OK,1.0105036883520064,,,,,1.0105036883520064,,0.021511949598789215,4.776357131012349,1259.5212297450153,0.021511949598789215,
PRAGA,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,leiden,,INTEGRATE_FAIL,,,,,,,,,,,,"Method 'PRAGA' failed (exit code 1).
Output:
/data/projects/51001003/dmeng/SMObench/singularity/envs/PRAGA/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of"
PRAGA,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,louvain,,INTEGRATE_FAIL,,,,,,,,,,,,"Method 'PRAGA' failed (exit code 1).
Output:
/data/projects/51001003/dmeng/SMObench/singularity/envs/PRAGA/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of"
PRAGA,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,kmeans,,INTEGRATE_FAIL,,,,,,,,,,,,"Method 'PRAGA' failed (exit code 1).
Output:
/data/projects/51001003/dmeng/SMObench/singularity/envs/PRAGA/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of"
PRAGA,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,mclust,,INTEGRATE_FAIL,,,,,,,,,,,,"Method 'PRAGA' failed (exit code 1).
Output:
/data/projects/51001003/dmeng/SMObench/singularity/envs/PRAGA/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of"
PRAGA,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,leiden,,INTEGRATE_FAIL,,,,,,,,,,,,"Method 'PRAGA' failed (exit code 1).
Output:
/data/projects/51001003/dmeng/SMObench/singularity/envs/PRAGA/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of"
PRAGA,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,louvain,,INTEGRATE_FAIL,,,,,,,,,,,,"Method 'PRAGA' failed (exit code 1).
Output:
/data/projects/51001003/dmeng/SMObench/singularity/envs/PRAGA/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of"
PRAGA,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,kmeans,,INTEGRATE_FAIL,,,,,,,,,,,,"Method 'PRAGA' failed (exit code 1).
Output:
/data/projects/51001003/dmeng/SMObench/singularity/envs/PRAGA/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of"
PRAGA,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,mclust,,INTEGRATE_FAIL,,,,,,,,,,,,"Method 'PRAGA' failed (exit code 1).
Output:
/data/projects/51001003/dmeng/SMObench/singularity/envs/PRAGA/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of"
PRAGA,Mouse_Brain,Mouse_Brain_H3K27ac,RNA_ATAC,False,leiden,,INTEGRATE_FAIL,,,,,,,,,,,,"Method 'PRAGA' failed (exit code 1).
Output:
/data/projects/51001003/dmeng/SMObench/singularity/envs/PRAGA/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of"
PRAGA,Mouse_Brain,Mouse_Brain_H3K27ac,RNA_ATAC,False,louvain,,INTEGRATE_FAIL,,,,,,,,,,,,"Method 'PRAGA' failed (exit code 1).
Output:
/data/projects/51001003/dmeng/SMObench/singularity/envs/PRAGA/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of"
PRAGA,Mouse_Brain,Mouse_Brain_H3K27ac,RNA_ATAC,False,kmeans,,INTEGRATE_FAIL,,,,,,,,,,,,"Method 'PRAGA' failed (exit code 1).
Output:
/data/projects/51001003/dmeng/SMObench/singularity/envs/PRAGA/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of"
PRAGA,Mouse_Brain,Mouse_Brain_H3K27ac,RNA_ATAC,False,mclust,,INTEGRATE_FAIL,,,,,,,,,,,,"Method 'PRAGA' failed (exit code 1).
Output:
/data/projects/51001003/dmeng/SMObench/singularity/envs/PRAGA/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of"
PRAGA,Mouse_Brain,Mouse_Brain_H3K27me3,RNA_ATAC,False,leiden,,INTEGRATE_FAIL,,,,,,,,,,,,"Method 'PRAGA' failed (exit code 1).
Output:
/data/projects/51001003/dmeng/SMObench/singularity/envs/PRAGA/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of"
PRAGA,Mouse_Brain,Mouse_Brain_H3K27me3,RNA_ATAC,False,louvain,,INTEGRATE_FAIL,,,,,,,,,,,,"Method 'PRAGA' failed (exit code 1).
Output:
/data/projects/51001003/dmeng/SMObench/singularity/envs/PRAGA/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of"
PRAGA,Mouse_Brain,Mouse_Brain_H3K27me3,RNA_ATAC,False,kmeans,,INTEGRATE_FAIL,,,,,,,,,,,,"Method 'PRAGA' failed (exit code 1).
Output:
/data/projects/51001003/dmeng/SMObench/singularity/envs/PRAGA/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of"
PRAGA,Mouse_Brain,Mouse_Brain_H3K27me3,RNA_ATAC,False,mclust,,INTEGRATE_FAIL,,,,,,,,,,,,"Method 'PRAGA' failed (exit code 1).
Output:
/data/projects/51001003/dmeng/SMObench/singularity/envs/PRAGA/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of"
PRAGA,Mouse_Brain,Mouse_Brain_H3K4me3,RNA_ATAC,False,leiden,,INTEGRATE_FAIL,,,,,,,,,,,,"Method 'PRAGA' failed (exit code 1).
Output:
/data/projects/51001003/dmeng/SMObench/singularity/envs/PRAGA/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of"
PRAGA,Mouse_Brain,Mouse_Brain_H3K4me3,RNA_ATAC,False,louvain,,INTEGRATE_FAIL,,,,,,,,,,,,"Method 'PRAGA' failed (exit code 1).
Output:
/data/projects/51001003/dmeng/SMObench/singularity/envs/PRAGA/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of"
PRAGA,Mouse_Brain,Mouse_Brain_H3K4me3,RNA_ATAC,False,kmeans,,INTEGRATE_FAIL,,,,,,,,,,,,"Method 'PRAGA' failed (exit code 1).
Output:
/data/projects/51001003/dmeng/SMObench/singularity/envs/PRAGA/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of"
PRAGA,Mouse_Brain,Mouse_Brain_H3K4me3,RNA_ATAC,False,mclust,,INTEGRATE_FAIL,,,,,,,,,,,,"Method 'PRAGA' failed (exit code 1).
Output:
/data/projects/51001003/dmeng/SMObench/singularity/envs/PRAGA/torch/cuda/__init__.py:61: FutureWarning: The pynvml package is deprecated. Please install nvidia-ml-py instead. If you did not install pynvml directly, please report this to the maintainers of"
