Method,Dataset,Slice,Modality,GT,Clustering,Runtime,Status,Moran_I,ARI,NMI,cASW,cLISI,SC_Score,BioC_Score,Silhouette,DBI,CHI,BVC_Score
SpaMV,Mouse_Embryos_S1,E11,RNA_ATAC,True,mclust,103.2,OK,1.0693725252318842,0.3912424306003215,0.5024975868195742,0.514571662992239,0.948678132232458,1.0693725252318842,0.5892474531611482,,,,
SpaMV,Mouse_Embryos_S1,E13,RNA_ATAC,True,leiden,111.7,OK,1.0465212151306118,0.16716148175349702,0.4100996115859583,0.47453973442316055,0.9434022161627369,1.0465212151306118,0.4988007609813382,,,,
SpaMV,Mouse_Embryos_S1,E13,RNA_ATAC,True,louvain,111.7,OK,1.0465212151306118,0.16910064631187766,0.4029095142194779,0.47453973442316055,0.9434022161627369,1.0465212151306118,0.4974880277793132,,,,
SpaMV,Mouse_Embryos_S1,E13,RNA_ATAC,True,kmeans,111.7,OK,1.0465212151306118,0.13960767102290328,0.3663414846259573,0.47453973442316055,0.9434022161627369,1.0465212151306118,0.48097277655868953,,,,
SpaMV,Mouse_Embryos_S1,E13,RNA_ATAC,True,mclust,111.7,OK,1.0465212151306118,0.25247285061833213,0.4332199398642336,0.47453973442316055,0.9434022161627369,1.0465212151306118,0.5259086852671158,,,,
SpaMV,Mouse_Embryos_S1,E15,RNA_ATAC,True,leiden,117.5,OK,1.0363766006244914,0.3483703632482587,0.5725276689104096,0.5670823082327843,0.9619611940225092,1.0363766006244914,0.6124853836034905,,,,
SpaMV,Mouse_Embryos_S1,E15,RNA_ATAC,True,louvain,117.5,OK,1.0363766006244914,0.34177563179289666,0.5660691327910338,0.5670823082327843,0.9619611940225092,1.0363766006244914,0.609222066709806,,,,
SpaMV,Mouse_Embryos_S1,E15,RNA_ATAC,True,kmeans,117.5,OK,1.0363766006244914,0.39320076298732703,0.577303108832119,0.5670823082327843,0.9619611940225092,1.0363766006244914,0.624886843518685,,,,
SpaMV,Mouse_Embryos_S1,E15,RNA_ATAC,True,mclust,117.5,OK,1.0363766006244914,0.32127132882911863,0.570381962703292,0.5670823082327843,0.9619611940225092,1.0363766006244914,0.6051741984469261,,,,
SpaMV,Mouse_Embryos_S1,E18,RNA_ATAC,True,leiden,117.7,OK,1.060090335750927,0.35950582562558137,0.614973636615093,0.5336006954312325,0.9650899690754826,1.060090335750927,0.6182925316868473,,,,
SpaMV,Mouse_Embryos_S1,E18,RNA_ATAC,True,louvain,117.7,OK,1.060090335750927,0.3724581156698074,0.6133823881095788,0.5336006954312325,0.9650899690754826,1.060090335750927,0.6211327920715253,,,,
SpaMV,Mouse_Embryos_S1,E18,RNA_ATAC,True,kmeans,117.7,OK,1.060090335750927,0.38049144707581545,0.5801462236199908,0.5336006954312325,0.9650899690754826,1.060090335750927,0.6148320838006303,,,,
SpaMV,Mouse_Embryos_S1,E18,RNA_ATAC,True,mclust,117.7,OK,1.060090335750927,0.4522618416117564,0.6230986041886111,0.5336006954312325,0.9650899690754826,1.060090335750927,0.6435127775767706,,,,
SpaMV,Mouse_Embryos_S2,E11,RNA_ATAC,True,leiden,103.5,OK,1.0434762146014298,0.20194447354790068,0.407251771882052,0.45146140456199646,0.9317427293740037,1.0434762146014298,0.4981000948414882,,,,
SpaMV,Mouse_Embryos_S2,E11,RNA_ATAC,True,louvain,103.5,OK,1.0434762146014298,0.19416014501144635,0.40355293901882616,0.45146140456199646,0.9317427293740037,1.0434762146014298,0.49522930449156816,,,,
SpaMV,Mouse_Embryos_S2,E11,RNA_ATAC,True,kmeans,103.5,OK,1.0434762146014298,0.2017740607291506,0.40778874740268883,0.45146140456199646,0.9317427293740037,1.0434762146014298,0.4981917355169599,,,,
SpaMV,Mouse_Embryos_S2,E11,RNA_ATAC,True,mclust,103.5,OK,1.0434762146014298,0.1580395676124598,0.3888267407880566,0.45146140456199646,0.9317427293740037,1.0434762146014298,0.4825176105841291,,,,
SpaMV,Mouse_Embryos_S2,E13,RNA_ATAC,True,leiden,109.4,OK,1.0500538569923532,0.10537598656227197,0.2975317387449346,0.4490574784576893,0.893423075315176,1.0500538569923532,0.43634706977001797,,,,
SpaMV,Mouse_Embryos_S2,E13,RNA_ATAC,True,louvain,109.4,OK,1.0500538569923532,0.10989716506790369,0.30473642554649805,0.4490574784576893,0.893423075315176,1.0500538569923532,0.4392785360968168,,,,
SpaMV,Mouse_Embryos_S2,E13,RNA_ATAC,True,kmeans,109.4,OK,1.0500538569923532,0.13219035091195308,0.28339296496690575,0.4490574784576893,0.893423075315176,1.0500538569923532,0.43951596741293103,,,,
SpaMV,Mouse_Embryos_S2,E13,RNA_ATAC,True,mclust,109.4,OK,1.0500538569923532,0.09291459474074237,0.2760433464802301,0.4490574784576893,0.893423075315176,1.0500538569923532,0.42785962374845943,,,,
SpaMV,Mouse_Embryos_S2,E15,RNA_ATAC,True,leiden,114.7,OK,0.9957175200121998,0.3509388840857102,0.6288815396734827,0.5664172545075417,0.9700657056420459,0.9957175200121998,0.6290758459771951,,,,
SpaMV,Mouse_Embryos_S2,E15,RNA_ATAC,True,louvain,114.7,OK,0.9957175200121998,0.3305679342015075,0.6205215489001209,0.5664172545075417,0.9700657056420459,0.9957175200121998,0.621893110812804,,,,
SpaMV,Mouse_Embryos_S2,E15,RNA_ATAC,True,kmeans,114.7,OK,0.9957175200121998,0.3605467940952019,0.6077174200345763,0.5664172545075417,0.9700657056420459,0.9957175200121998,0.6261867935698414,,,,
SpaMV,Mouse_Embryos_S2,E15,RNA_ATAC,True,mclust,114.7,OK,0.9957175200121998,0.365327797521954,0.6049428939682634,0.5664172545075417,0.9700657056420459,0.9957175200121998,0.6266884129099513,,,,
SpaMV,Mouse_Embryos_S2,E18,RNA_ATAC,True,leiden,117.9,OK,1.0523207999103217,0.35260812463072627,0.5540850838510267,0.54229536652565,0.9592908500383696,1.0523207999103217,0.6020698562614432,,,,
SpaMV,Mouse_Embryos_S2,E18,RNA_ATAC,True,louvain,117.9,OK,1.0523207999103217,0.3443025751625849,0.5469609175506291,0.54229536652565,0.9592908500383696,1.0523207999103217,0.5982124273193085,,,,
SpaMV,Mouse_Embryos_S2,E18,RNA_ATAC,True,kmeans,117.9,OK,1.0523207999103217,0.30716129151025195,0.5462958632254227,0.54229536652565,0.9592908500383696,1.0523207999103217,0.5887608428249236,,,,
SpaMV,Mouse_Embryos_S2,E18,RNA_ATAC,True,mclust,117.9,OK,1.0523207999103217,0.43842098282449327,0.5595147207528719,0.54229536652565,0.9592908500383696,1.0523207999103217,0.6248804800353462,,,,
SpaMV,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,leiden,116.1,OK,1.0511998769674604,,,,,1.0511998769674604,,0.04767776280641556,3.2880143597056803,94.62173324941989,0.04767776280641556
SpaMV,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,louvain,116.1,OK,1.0511998769674604,,,,,1.0511998769674604,,0.040811687707901,3.666502041734336,80.5123505592316,0.040811687707901
SpaMV,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,kmeans,116.1,OK,1.0511998769674604,,,,,1.0511998769674604,,0.06133796647191048,3.092160843801479,212.18131530279152,0.06133796647191048
SpaMV,Mouse_Spleen,Mouse_Spleen1,RNA_ADT,False,mclust,116.1,OK,1.0511998769674604,,,,,1.0511998769674604,,0.030408738180994987,3.239351947339064,182.8467465569208,0.030408738180994987
SpaMV,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,leiden,117.3,OK,1.065035056201303,,,,,1.065035056201303,,0.06807032227516174,3.1178892544614043,115.84470840823559,0.06807032227516174
SpaMV,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,louvain,117.3,OK,1.065035056201303,,,,,1.065035056201303,,0.05883438512682915,3.3353265688675204,101.63097603319423,0.05883438512682915
SpaMV,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,kmeans,117.3,OK,1.065035056201303,,,,,1.065035056201303,,0.08168227225542068,2.887019449737779,249.27786522525327,0.08168227225542068
SpaMV,Mouse_Spleen,Mouse_Spleen2,RNA_ADT,False,mclust,117.3,OK,1.065035056201303,,,,,1.065035056201303,,0.017599651589989662,2.295359073914231,183.8932654695328,0.017599651589989662
SpaMV,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,leiden,132.1,OK,1.0077196955952925,,,,,1.0077196955952925,,0.07863669097423553,2.1839778044920517,251.41780756877625,0.07863669097423553
SpaMV,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,louvain,132.1,OK,1.0077196955952925,,,,,1.0077196955952925,,0.07066940516233444,2.3408232177993984,257.5049559826366,0.07066940516233444
SpaMV,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,kmeans,132.1,OK,1.0077196955952925,,,,,1.0077196955952925,,0.11361303180456161,2.2156450219558046,426.7739156122168,0.11361303180456161
SpaMV,Mouse_Thymus,Mouse_Thymus1,RNA_ADT,False,mclust,132.1,OK,1.0077196955952925,,,,,1.0077196955952925,,0.06852877885103226,2.8697301150497156,329.36618630015903,0.06852877885103226
SpaMV,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,leiden,130.2,OK,1.0073970694950052,,,,,1.0073970694950052,,0.0824899896979332,2.031560728052687,192.24016368783785,0.0824899896979332
SpaMV,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,louvain,130.2,OK,1.0073970694950052,,,,,1.0073970694950052,,0.07193982601165771,2.2984845667522165,194.04031254199097,0.07193982601165771
SpaMV,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,kmeans,130.2,OK,1.0073970694950052,,,,,1.0073970694950052,,0.10356148332357407,2.3857791277206504,459.1511461427999,0.10356148332357407
SpaMV,Mouse_Thymus,Mouse_Thymus2,RNA_ADT,False,mclust,130.2,OK,1.0073970694950052,,,,,1.0073970694950052,,0.05826300382614136,2.9011034017639945,358.4910607937314,0.05826300382614136
SpaMV,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,leiden,133.1,OK,1.0155213884120393,,,,,1.0155213884120393,,0.10007322579622269,2.1075331094605088,340.30267638771613,0.10007322579622269
SpaMV,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,louvain,133.1,OK,1.0155213884120393,,,,,1.0155213884120393,,0.09069372713565826,2.3349903266913645,336.7469249314234,0.09069372713565826
SpaMV,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,kmeans,133.1,OK,1.0155213884120393,,,,,1.0155213884120393,,0.11060894280672073,2.278467540383507,591.0911628140617,0.11060894280672073
SpaMV,Mouse_Thymus,Mouse_Thymus3,RNA_ADT,False,mclust,133.1,OK,1.0155213884120393,,,,,1.0155213884120393,,0.11179739236831665,2.760222987385037,406.67042877187106,0.11179739236831665
SpaMV,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,leiden,128.4,OK,1.0103441656282506,,,,,1.0103441656282506,,0.08086028695106506,2.386898009864568,295.8725670878186,0.08086028695106506
SpaMV,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,louvain,128.4,OK,1.0103441656282506,,,,,1.0103441656282506,,0.07437380403280258,2.5288016464913614,299.320353780691,0.07437380403280258
SpaMV,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,kmeans,128.4,OK,1.0103441656282506,,,,,1.0103441656282506,,0.10282938182353973,2.3036068930360507,465.75015885357914,0.10282938182353973
SpaMV,Mouse_Thymus,Mouse_Thymus4,RNA_ADT,False,mclust,128.4,OK,1.0103441656282506,,,,,1.0103441656282506,,0.0614854097366333,2.7469781960460553,345.890558074974,0.0614854097366333
SpaMV,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,leiden,201.1,OK,1.0247651931732442,,,,,1.0247651931732442,,0.16335606575012207,1.6849948192999329,1014.2726136364358,0.16335606575012207
SpaMV,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,louvain,201.1,OK,1.0247651931732442,,,,,1.0247651931732442,,0.1660412847995758,1.6823463341167668,1046.8718980157582,0.1660412847995758
SpaMV,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,kmeans,201.1,OK,1.0247651931732442,,,,,1.0247651931732442,,0.1777968853712082,1.6463246766294808,1018.1251956951041,0.1777968853712082
SpaMV,Mouse_Brain,Mouse_Brain_ATAC,RNA_ATAC,False,mclust,201.1,OK,1.0247651931732442,,,,,1.0247651931732442,,0.039182402193546295,2.4268211982723247,638.081493159662,0.039182402193546295
SpaMV,Mouse_Brain,Mouse_Brain_H3K27ac,RNA_ATAC,False,leiden,196.3,OK,1.0160157581025526,,,,,1.0160157581025526,,0.15278634428977966,1.8347434337451163,1201.4347929575958,0.15278634428977966
SpaMV,Mouse_Brain,Mouse_Brain_H3K27ac,RNA_ATAC,False,louvain,196.3,OK,1.0160157581025526,,,,,1.0160157581025526,,0.1475929468870163,1.881496111102979,1138.6400555309947,0.1475929468870163
SpaMV,Mouse_Brain,Mouse_Brain_H3K27ac,RNA_ATAC,False,kmeans,196.3,OK,1.0160157581025526,,,,,1.0160157581025526,,0.1570674180984497,1.8913967306960973,1072.4877790691662,0.1570674180984497
SpaMV,Mouse_Brain,Mouse_Brain_H3K27ac,RNA_ATAC,False,mclust,196.3,OK,1.0160157581025526,,,,,1.0160157581025526,,0.034750960767269135,2.8100465111881454,777.1097657506216,0.034750960767269135
SpaMV,Mouse_Brain,Mouse_Brain_H3K27me3,RNA_ATAC,False,leiden,198.4,OK,1.0250043164827465,,,,,1.0250043164827465,,0.16608592867851257,1.6656082796350091,1140.9086798606265,0.16608592867851257
SpaMV,Mouse_Brain,Mouse_Brain_H3K27me3,RNA_ATAC,False,louvain,198.4,OK,1.0250043164827465,,,,,1.0250043164827465,,0.15547850728034973,1.7271372284364153,1153.970035821506,0.15547850728034973
SpaMV,Mouse_Brain,Mouse_Brain_H3K27me3,RNA_ATAC,False,kmeans,198.4,OK,1.0250043164827465,,,,,1.0250043164827465,,0.16547080874443054,1.8753988202071277,1092.570072951269,0.16547080874443054
SpaMV,Mouse_Brain,Mouse_Brain_H3K27me3,RNA_ATAC,False,mclust,198.4,OK,1.0250043164827465,,,,,1.0250043164827465,,0.0619041733443737,2.364230049810907,810.0615958643045,0.0619041733443737
SpaMV,Mouse_Brain,Mouse_Brain_H3K4me3,RNA_ATAC,False,leiden,195.5,OK,1.0278741605532533,,,,,1.0278741605532533,,0.13372695446014404,1.9146155804348264,1071.4739282564212,0.13372695446014404
SpaMV,Mouse_Brain,Mouse_Brain_H3K4me3,RNA_ATAC,False,louvain,195.5,OK,1.0278741605532533,,,,,1.0278741605532533,,0.13048593699932098,1.926122678682801,1055.807380618606,0.13048593699932098
SpaMV,Mouse_Brain,Mouse_Brain_H3K4me3,RNA_ATAC,False,kmeans,195.5,OK,1.0278741605532533,,,,,1.0278741605532533,,0.11657126992940903,2.2230211031700953,932.9704867701065,0.11657126992940903
SpaMV,Mouse_Brain,Mouse_Brain_H3K4me3,RNA_ATAC,False,mclust,195.5,OK,1.0278741605532533,,,,,1.0278741605532533,,0.011640776880085468,2.8938527861681447,741.3219567328665,0.011640776880085468
